CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_017_01_PPR_PD_RSRR_97_5,27.63,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_017_01_PPR_PD_VOLUME,269,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_018_02_DTC_COMP_PERF,Worse than the National Rate,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_018_02_DTC_NUMBER,10,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_018_02_DTC_OBS_RATE,3.36,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_018_02_DTC_RS_RATE,8.26,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_018_02_DTC_RS_RATE_2_5,5.00,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_018_02_DTC_RS_RATE_97_5,12.89,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_018_02_DTC_VOLUME,298,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_019_01_MSPB_NUMB,217,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_019_01_MSPB_SCORE,0.99,-,10/01/2022,09/30/2024,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_021_01_ADJ_RATE,8.96,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_021_01_DENOMINATOR,317,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_021_01_NUMERATOR,35,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_021_01_OBS_RATE,11.04,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_020_01_DENOMINATOR,371,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_020_01_NUMERATOR,370,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_020_01_OBS_RATE,99.73,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_022_02_DENOMINATOR_C1,186,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_022_02_NUMERATOR_C1,159,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_022_02_OBS_RATE_C1,85.48,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_022_02_DENOMINATOR_C2,133,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_022_02_NUMERATOR_C2,133,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_022_02_OBS_RATE_C2,100.00,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_023_02_ADJ_RATE,71.00,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_023_02_DENOMINATOR,186,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_023_02_NUMERATOR,83,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_023_02_OBS_RATE,44.62,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_024_02_DENOMINATOR,142,-,07/01/2025,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_024_02_NUMERATOR,0,-,07/01/2025,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_024_02_OBS_RATE,0.00,-,07/01/2025,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_025_01_DENOMINATOR,302,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_025_01_NUMERATOR,299,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_025_01_OBS_RATE,99.01,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_026_02_DENOMINATOR,15,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_026_02_NUMERATOR,Not Available,1,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_026_02_OBS_RATE,Not Available,1,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_027_01_DENOMINATOR,244,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_027_01_NUMERATOR,57,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_027_01_OBS_RATE,23.36,-,10/01/2024,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_028_02_DENOMINATOR,371,-,07/01/2025,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_028_02_NUMERATOR,26,-,07/01/2025,09/30/2025,-
312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,-,ELIZABETH,NJ,07207,Union,(908) 994-5412,2,L_028_02_OBS_RATE,7.01,-,07/01/2025,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_006_01_CI_LOWER,0.090,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_006_01_CI_UPPER,1.775,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_006_01_COMP_PERF,No Different than the National Benchmark,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_006_01_DOPC_DAYS,"2,090",-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_006_01_ELIGCASES,3.723,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_006_01_NUMERATOR,2,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_006_01_SIR,0.537,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_007_01_CI_LOWER,0.738,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_007_01_CI_UPPER,3.337,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_007_01_COMP_PERF,No Different than the National Benchmark,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_007_01_DOPC_DAYS,"2,582",-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_007_01_ELIGCASES,4.149,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_007_01_NUMERATOR,7,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_007_01_SIR,1.687,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_011_05_ADJ_CHG_MOBL_SCORE,6.92,-,10/01/2023,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_011_05_DENOMINATOR,132,-,10/01/2023,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_011_05_OBS_CHG_MOBL_SCORE,4.18,-,10/01/2023,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_012_01_DENOMINATOR,233,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_012_01_NUMERATOR,2,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_012_01_OBS_RATE,0.86,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_014_01_CI_LOWER,Not Available,6,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_014_01_CI_UPPER,0.288,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_014_01_COMP_PERF,Better than the National Benchmark,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_014_01_DOPC_DAYS,"10,329",-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_014_01_ELIGCASES,10.411,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_014_01_NUMERATOR,0,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_014_01_SIR,0.000,-,07/01/2024,06/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_015_01_DENOMINATOR,208,-,10/01/2024,03/31/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_015_01_NUMERATOR,194,-,10/01/2024,03/31/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_015_01_OBS_RATE,93.27,-,10/01/2024,03/31/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_017_01_PPR_PD_OBS_RATE,22.76,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_017_01_PPR_PD_OBS_READM,33,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_017_01_PPR_PD_RSRR,19.65,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_017_01_PPR_PD_RSRR_2_5,16.53,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_017_01_PPR_PD_RSRR_97_5,23.04,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_017_01_PPR_PD_VOLUME,145,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_018_02_DTC_NUMBER,10,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_018_02_DTC_OBS_RATE,5.21,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_018_02_DTC_RS_RATE,13.22,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_018_02_DTC_RS_RATE_2_5,8.88,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_018_02_DTC_RS_RATE_97_5,19.58,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_018_02_DTC_VOLUME,192,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_019_01_MSPB_NUMB,154,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_019_01_MSPB_SCORE,1.13,-,10/01/2022,09/30/2024,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_021_01_ADJ_RATE,9.75,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_021_01_DENOMINATOR,175,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_021_01_NUMERATOR,23,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_021_01_OBS_RATE,13.14,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_020_01_DENOMINATOR,233,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_020_01_NUMERATOR,231,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_020_01_OBS_RATE,99.14,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_022_02_DENOMINATOR_C1,123,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_022_02_NUMERATOR_C1,123,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_022_02_OBS_RATE_C1,100.00,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_022_02_DENOMINATOR_C2,119,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_022_02_NUMERATOR_C2,119,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_022_02_OBS_RATE_C2,100.00,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_023_02_ADJ_RATE,61.15,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_023_02_DENOMINATOR,123,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_023_02_NUMERATOR,61,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_023_02_OBS_RATE,49.59,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_024_02_DENOMINATOR,261,-,07/01/2025,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_024_02_NUMERATOR,0,-,07/01/2025,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_024_02_OBS_RATE,0.00,-,07/01/2025,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_025_01_DENOMINATOR,178,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_025_01_NUMERATOR,61,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_025_01_OBS_RATE,34.27,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_026_02_DENOMINATOR,16,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_026_02_NUMERATOR,Not Available,1,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_026_02_OBS_RATE,Not Available,1,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_027_01_DENOMINATOR,140,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_027_01_NUMERATOR,62,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_027_01_OBS_RATE,44.29,-,10/01/2024,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_028_02_DENOMINATOR,233,-,07/01/2025,09/30/2025,-
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,-,ROCHELLE PARK,NJ,07662,Bergen,(201) 221-2352,2,L_028_02_NUMERATOR,14,-,07/01/2025,09/30/2025,-
